number,milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
2,991,802,452,0,0,9,21:10:01:21:48:52:345,1.2759795574746589,0.09042100534942646,0.707800232552235,0.0568155388038551,1.4591452978693467,0.10678934243628141,2,639
2,999,809,448,0,0,9,21:10:01:21:48:52:353,1.4891346414307538,-0.10657667880484714,0.801581824124554,-0.0819812520218865,1.6911698321209336,0.1344600838470199,2,647
2,1008,818,445,0,0,9,21:10:01:21:48:52:362,3.85688132731586,0.40558211517437676,1.25464087473827,0.14809313981258887,4.055817710100118,0.43177358674295074,2,656
2,1013,831,441,0,0,9,21:10:01:21:48:52:367,3.5389487240990056,-0.159421823127785,0.9871520676586542,-0.12175532931110201,3.6740478054163552,0.20059829985581049,2,661
2,1028,861,438,0,0,9,21:10:01:21:48:52:382,3.7260995585937096,0.049930823282634394,0.2596941678492902,0.03531649822540905,3.7351384152889398,0.06115833680363606,2,676
2,1044,892,435,0,0,9,21:10:01:21:48:52:398,3.5343837083162115,-0.06746148103790987,0.3120502667334414,-0.027393309394301922,3.548132405446486,0.07281102130447165,2,692
2,1061,916,433,0,0,9,21:10:01:21:48:52:415,4.815579541937709,0.029361930074942328,0.6003392350401459,0.04845745890344462,4.852856223077043,0.05665905277274609,2,709
2,1068,926,430,0,0,9,21:10:01:21:48:52:422,2.318022212810334,-0.023098161402615766,0.759590553627782,7.534929750265799E-4,2.439304160666045,0.02311044810999352,2,716
2,1079,934,428,0,0,9,21:10:01:21:48:52:433,0.6338526049508628,-0.32561744616569427,-0.14670194199483377,-0.16789522181314087,0.6506078577669118,0.3663543731896107,2,727
2,1086,944,425,0,0,9,21:10:01:21:48:52:440,16.443384423106778,2.312014292169425,5.738180017478517,1.0737798632953228,17.415843396145373,2.549198556804513,2,734
2,1087,951,422,0,0,9,21:10:01:21:48:52:441,7.3947240077017335,-1.284335122979512,3.174250033395304,-0.5766398314617486,8.047223522718284,1.4078459444651719,2,735
2,1103,967,417,0,0,9,21:10:01:21:48:52:457,0.3602329684326273,0.33471124307087363,-0.1103814150966197,0.1504359004002581,0.37676497759812355,0.3669639987345977,2,751
2,1119,981,413,0,0,9,21:10:01:21:48:52:473,1.9636862238309143,-0.10138484930398253,0.6028019427806484,-0.04854127013928382,2.0541260350532142,0.11240615007696943,2,767
2,1138,994,411,0,0,9,21:10:01:21:48:52:492,2.0065438546441343,0.03141172210734396,0.21460250824727975,0.006447023721797808,2.01798723414103,0.032066499662707575,2,786
2,1147,1000,411,0,0,9,21:10:01:21:48:52:501,1.4844484301175722,0.0068880600966298505,-0.013772178798205192,-0.007814238126967299,1.484512315404414,0.010416702424459183,2,795
2,1155,1007,412,0,0,9,21:10:01:21:48:52:509,2.5285508993783363,0.09163755721856122,-0.5161986898957204,-0.06779238964741151,2.580703535510627,0.11398793790174269,2,803
2,1160,1013,414,0,0,9,21:10:01:21:48:52:514,1.488804308196924,-0.09753619369112614,-0.5231216460900305,0.035023207169687445,1.5780350201163675,0.10363365341530578,2,808
2,1176,1023,418,0,0,9,21:10:01:21:48:52:530,1.0943475998018277,0.011770771808405753,-0.5006090318441051,-0.014500797055613428,1.2034143392680319,0.01867683549784724,2,824
2,1191,1030,422,0,0,9,21:10:01:21:48:52:545,0.8938573451666348,-0.007947250204209251,-0.4733592917280224,0.015911873515535573,1.0114593281855675,0.01778613236717602,2,839
2,1207,1036,425,0,0,9,21:10:01:21:48:52:561,0.6758633113004043,-0.014614504029069546,-0.4430764046682399,-0.018376512633062763,0.8081509239836833,0.023479351451196544,2,855
2,1222,1039,429,0,0,9,21:10:01:21:48:52:576,0.3245488242838795,-0.0011163164620226658,-0.39824556813777173,0.027316920466754813,0.513742612487445,0.027339720302709588,2,870
2,1240,1041,432,0,0,9,21:10:01:21:48:52:594,0.31333015197139735,-0.013357715911321908,-0.8223770209411229,-0.051514947850548685,0.8800453105985027,0.05321859098484601,2,888
2,1247,1041,435,0,0,9,21:10:01:21:48:52:601,-0.008479726824596667,0.0030446893165480948,-0.6178007834979765,0.07323060752818235,0.6178589757037874,0.07329387431416748,2,895
2,1257,1041,437,0,0,9,21:10:01:21:48:52:611,0.0017360070664528607,-0.001001542538338189,-0.6638848039782921,-0.07578074495757878,0.663887073736061,0.07578736302169183,2,905
2,1263,1041,440,0,0,9,21:10:01:21:48:52:617,-4.673865178911549E-4,2.670780102235171E-4,-1.0401262524087749,-0.01788703943988374,1.0401263574201356,0.01788903324910269,2,911
2,1270,1041,443,0,0,9,21:10:01:21:48:52:624,0.0,0.0,0.0,-0.12244897959183673,0.0,0.12244897959183673,2,918
